,symbol,name,area,industry,fullname,enname,market,list_date,code,exchange
196,000627,天茂集团,湖北,保险,天茂实业集团股份有限公司,"Hubei Biocause Pharmaceutical Co.,Ltd.",主板,19961112,sz.000627,深
197,000628,高新发展,四川,园区开发,成都高新发展股份有限公司,"Chengdu Hi-Tech Development Co., Ltd.",主板,19961118,sz.000628,深
198,000629,攀钢钒钛,四川,小金属,攀钢集团钒钛资源股份有限公司,"Pangang Group Vanadium & Titanium Resources Co., Ltd.",主板,19961115,sz.000629,深
199,000630,铜陵有色,安徽,铜,铜陵有色金属集团股份有限公司,"Tongling Nonferrous Metals Group Co.,Ltd",主板,19961120,sz.000630,深
200,000631,顺发恒业,吉林,区域地产,顺发恒业股份公司,Shunfa Hengye Corporation.,主板,19961122,sz.000631,深
201,000632,三木集团,福建,综合类,福建三木集团股份有限公司,"Fujian Sanmu Group Co.,Ltd.",主板,19961121,sz.000632,深
202,000633,合金投资,新疆,综合类,新疆合金投资股份有限公司,"XINJIANG HEJIN HOLDING CO.,LTD",主板,19961112,sz.000633,深
203,000635,英力特,宁夏,化工原料,宁夏英力特化工股份有限公司,"Ningxia Younglight Chemicals Co.,Ltd",主板,19961120,sz.000635,深
204,000636,风华高科,广东,元器件,广东风华高新科技股份有限公司,"Guangdong Fenghua Advanced Technology(Holding) Co.,Ltd",主板,19961129,sz.000636,深
205,000637,茂化实华,广东,石油加工,茂名石化实华股份有限公司,"Maoming Petro-Chemical Shihua Co., Ltd.",主板,19961114,sz.000637,深
206,000638,*ST万方,吉林,软件服务,万方城镇投资发展股份有限公司,"Vanfund Urban Investment&Development Co.,Ltd.",主板,19961126,sz.000638,深
207,000639,西王食品,山东,食品,西王食品股份有限公司,"Xiwang Foodstuffs Co., Ltd.",主板,19961126,sz.000639,深
208,000650,仁和药业,江西,中成药,仁和药业股份有限公司,"Renhe Pharmacy Co.,Ltd",主板,19961210,sz.000650,深
209,000651,格力电器,广东,家用电器,珠海格力电器股份有限公司,"Gree Electric Appliances,Inc. of Zhuhai",主板,19961118,sz.000651,深
210,000652,泰达股份,天津,批发业,天津泰达股份有限公司,"Tianjin TEDA Co., Ltd.",主板,19961128,sz.000652,深
211,000655,金岭矿业,山东,普钢,山东金岭矿业股份有限公司,"Shandong Jinling Mining Co., Ltd.",主板,19961128,sz.000655,深
212,000656,金科股份,重庆,区域地产,金科地产集团股份有限公司,"Jinke Property Group Co.,Ltd.",主板,19961128,sz.000656,深
213,000657,中钨高新,海南,小金属,中钨高新材料股份有限公司,"China Tungsten and Hightech Materials Co.,Ltd.",主板,19961205,sz.000657,深
214,000659,珠海中富,广东,广告包装,珠海中富实业股份有限公司,"Zhuhai Zhongfu Enterprise Co.,Ltd",主板,19961203,sz.000659,深
215,000661,长春高新,吉林,生物制药,长春高新技术产业(集团)股份有限公司,"Changchun High-tech Industry (Group) Co., Ltd.",主板,19961218,sz.000661,深
216,000663,*ST永林,福建,林业,福建省永安林业(集团)股份有限公司,"Fujian Yongan Forestry(Group) Joint-Stock Co.,Ltd.",主板,19961206,sz.000663,深
217,000665,湖北广电,湖北,影视音像,湖北省广播电视信息网络股份有限公司,"Hubei Radio & Television Information Network Co., Ltd.",主板,19961210,sz.000665,深
218,000666,经纬纺机,北京,多元金融,经纬纺织机械股份有限公司,Jingwei Textile Machinery Company Limited,主板,19961210,sz.000666,深
219,000667,美好置业,云南,全国地产,美好置业集团股份有限公司,"Myhome Real Estate Development Group Co.,Ltd.",主板,19961205,sz.000667,深
220,000668,荣丰控股,上海,区域地产,荣丰控股集团股份有限公司,"Rongfeng Holding Group Co.,Ltd.",主板,19961210,sz.000668,深
221,000669,*ST金鸿,吉林,供气供热,金鸿控股集团股份有限公司,"Jinhong Holding Group Co., Ltd.",主板,19961210,sz.000669,深
222,000671,阳光城,福建,区域地产,阳光城集团股份有限公司,"Yango Group Co.,Ltd",主板,19961218,sz.000671,深
223,000672,上峰水泥,甘肃,水泥,甘肃上峰水泥股份有限公司,"Gansu Shangfeng Cement Co., Ltd",主板,19961218,sz.000672,深
224,000673,*ST当代,山西,影视音像,当代东方投资股份有限公司,"Lead Eastern Investment Co., Ltd",主板,19970124,sz.000673,深
225,000676,智度股份,河南,互联网,智度科技股份有限公司,"Genimous Technology CO.,LTD",主板,19961224,sz.000676,深
226,000677,恒天海龙,山东,化纤,恒天海龙股份有限公司,"Chtc Helon Co., Ltd.",主板,19961226,sz.000677,深
227,000678,襄阳轴承,湖北,机械基件,襄阳汽车轴承股份有限公司,"Xiangyang Automobile Bearing Company., Ltd",主板,19970106,sz.000678,深
228,000679,大连友谊,辽宁,百货,大连友谊(集团)股份有限公司,"Dalian Friendship (Group) Co.,Ltd.",主板,19970124,sz.000679,深
229,000680,山推股份,山东,工程机械,山推工程机械股份有限公司,"Shantui Construction Machinery Co.,Ltd.",主板,19970122,sz.000680,深
230,000681,视觉中国,江苏,互联网,视觉(中国)文化发展股份有限公司,"Visual China Group Co., Ltd.",主板,19970121,sz.000681,深
231,000682,东方电子,山东,软件服务,东方电子股份有限公司,"Dongfang Electronics Co.,Ltd",主板,19970121,sz.000682,深
232,000683,远兴能源,内蒙,化工原料,内蒙古远兴能源股份有限公司,Inner Mongolia Yuan Xing Energy Company Limited,主板,19970131,sz.000683,深
233,000685,中山公用,广东,水务,中山公用事业集团股份有限公司,"Zhongshan Public Utilities Group Co.,Ltd.",主板,19970123,sz.000685,深
234,000686,东北证券,吉林,证券,东北证券股份有限公司,"Northeast Securities Co.,Ltd.",主板,19970227,sz.000686,深
235,000687,*ST华讯,河北,通信设备,华讯方舟股份有限公司,"Huaxun Fangzhou Co., Ltd",主板,19970221,sz.000687,深
236,000688,国城矿业,重庆,铅锌,国城矿业股份有限公司,"Guocheng Mining Co.,Ltd",主板,19970120,sz.000688,深
237,000690,宝新能源,广东,火力发电,广东宝丽华新能源股份有限公司,"Guangdong Baolihua New Energy Stock Co.,Ltd.",主板,19970128,sz.000690,深
238,000691,亚太实业,甘肃,化工原料,海南亚太实业发展股份有限公司,"Hainan Yatai Industrial Development Co.,Ltd.",主板,19970228,sz.000691,深
239,000692,惠天热电,辽宁,供气供热,沈阳惠天热电股份有限公司,"Shenyang Huitian Thermal Power Co.,Ltd",主板,19970227,sz.000692,深
240,000695,滨海能源,天津,广告包装,天津滨海能源发展股份有限公司,"Tianjin Binhai Energy & Development Co.,Ltd",主板,19970218,sz.000695,深
241,000697,炼石航空,陕西,航空,炼石航空科技股份有限公司,"Ligeance Aerospace Technology Co.,Ltd.",主板,19970325,sz.000697,深
242,000698,沈阳化工,辽宁,化工原料,沈阳化工股份有限公司,"Shenyang Chemical Industry Co.,Ltd",主板,19970220,sz.000698,深
243,000700,模塑科技,江苏,汽车配件,江南模塑科技股份有限公司,"Jiangnan Mould & Plastic Technology Co., Ltd.",主板,19970228,sz.000700,深
244,000701,厦门信达,福建,综合类,厦门信达股份有限公司,Xiamen Xindeco Ltd.,主板,19970226,sz.000701,深
245,000702,正虹科技,湖南,饲料,湖南正虹科技发展股份有限公司,"Hunan Zhenghong Science and Technology Develop Co.,Ltd.",主板,19970318,sz.000702,深
246,000703,恒逸石化,广西,化纤,恒逸石化股份有限公司,"Hengyi Petrochemical Co., Ltd",主板,19970328,sz.000703,深
247,000705,浙江震元,浙江,医药商业,浙江震元股份有限公司,"Zhejiang Zhenyuan Share Co., Ltd",主板,19970410,sz.000705,深
248,000707,*ST双环,湖北,化工原料,湖北双环科技股份有限公司,"Hubei Shuanghuan Science and Technology Stock Co., Ltd.",主板,19970415,sz.000707,深
249,000708,中信特钢,湖北,特种钢,中信泰富特钢集团股份有限公司,"Citic Pacific Special Steel Group Co., Ltd",主板,19970326,sz.000708,深
250,000709,河钢股份,河北,普钢,河钢股份有限公司,HBIS Company Limited,主板,19970416,sz.000709,深
251,000710,贝瑞基因,四川,医疗保健,成都市贝瑞和康基因技术股份有限公司,"Berry Genomics Co., Ltd",主板,19970422,sz.000710,深
252,000711,京蓝科技,黑龙江,软件服务,京蓝科技股份有限公司,"Kingland Technology Co.,Ltd.",主板,19970411,sz.000711,深
253,000712,锦龙股份,广东,证券,广东锦龙发展股份有限公司,Guangdong Golden Dragon Development Inc.,主板,19970415,sz.000712,深
254,000713,丰乐种业,安徽,种植业,合肥丰乐种业股份有限公司,"Hefei Fengle Seed Co.,Ltd.",主板,19970422,sz.000713,深
255,000715,中兴商业,辽宁,百货,中兴-沈阳商业大厦(集团)股份有限公司,"Zhongxing Shenyang Commercial Building  Group Co., Ltd",主板,19970508,sz.000715,深
256,000716,黑芝麻,广西,食品,南方黑芝麻集团股份有限公司,"Nanfang Black Sesame Group Co.,Ltd.",主板,19970418,sz.000716,深
257,000717,韶钢松山,广东,普钢,广东韶钢松山股份有限公司,"SGIS Songshan Co.,Ltd.",主板,19970508,sz.000717,深
258,000718,苏宁环球,吉林,区域地产,苏宁环球股份有限公司,"Suning Universal Co.,Ltd",主板,19970408,sz.000718,深
259,000719,中原传媒,河南,出版业,中原大地传媒股份有限公司,"Central China Land Media Co.,Ltd",主板,19970331,sz.000719,深
260,000720,新能泰山,山东,区域地产,山东新能泰山发电股份有限公司,"Shandong Xinneng Taishan Power Generation Co.,Ltd.",主板,19970509,sz.000720,深
261,000721,西安饮食,陕西,酒店餐饮,西安饮食股份有限公司,"Xi'An Catering Co.,Ltd.",主板,19970430,sz.000721,深
262,000722,湖南发展,湖南,水力发电,湖南发展集团股份有限公司,"Hunan Development Group Co.,Ltd",主板,19970522,sz.000722,深
263,000723,美锦能源,山西,焦炭加工,山西美锦能源股份有限公司,"Shanxi Meijin Energy Co.,Ltd.",主板,19970515,sz.000723,深
264,000725,京东方A,北京,元器件,京东方科技集团股份有限公司,"BOE Technology Group Co.,Ltd.",主板,20010112,sz.000725,深
265,000726,鲁泰A,山东,纺织,鲁泰纺织股份有限公司,"Lu Thai Textile Co.,Ltd",主板,20001225,sz.000726,深
266,000727,冠捷科技,江苏,元器件,冠捷电子科技股份有限公司,"TPV Technology Co., Ltd.",主板,19970520,sz.000727,深
267,000728,国元证券,安徽,证券,国元证券股份有限公司,Guoyuan Securities Company Limited,主板,19970616,sz.000728,深
268,000729,燕京啤酒,北京,啤酒,北京燕京啤酒股份有限公司,"Beijing Yanjing Brewery Co.,Ltd.",主板,19970716,sz.000729,深
269,000731,四川美丰,四川,农药化肥,四川美丰化工股份有限公司,"Sichuan Meifeng Chemical Industry Co., Ltd.",主板,19970617,sz.000731,深
270,000732,泰禾集团,福建,区域地产,泰禾集团股份有限公司,"Tahoe Group Co., Ltd",主板,19970704,sz.000732,深
271,000733,振华科技,贵州,元器件,中国振华(集团)科技股份有限公司,"China Zhenhua(Group) Science & Technology Co.,Ltd",主板,19970703,sz.000733,深
272,000735,罗牛山,海南,农业综合,罗牛山股份有限公司,"Luoniushan Co., Ltd.",主板,19970611,sz.000735,深
273,000736,中交地产,重庆,全国地产,中交地产股份有限公司,CCCG Real Estate Corporation Limited,主板,19970425,sz.000736,深
274,000737,南风化工,山西,日用化工,南风化工集团股份有限公司,"Nafine Chemical Industry Group Co.,Ltd",主板,19970428,sz.000737,深
275,000738,航发控制,江苏,航空,中国航发动力控制股份有限公司,"Aecc Aero-Engine Control Co.,Ltd.",主板,19970626,sz.000738,深
276,000739,普洛药业,浙江,化学制药,普洛药业股份有限公司,"Apeloa Pharmaceutical Co.,Ltd",主板,19970509,sz.000739,深
277,000750,国海证券,广西,证券,国海证券股份有限公司,"Sealand Securities Co., Ltd.",主板,19970709,sz.000750,深
278,000751,锌业股份,辽宁,铅锌,葫芦岛锌业股份有限公司,"Huludao Zinc Industry Co.,Ltd.",主板,19970626,sz.000751,深
279,000752,*ST西发,西藏,啤酒,西藏发展股份有限公司,"TIBET DEVELOPMENT CO.,LTD.",主板,19970625,sz.000752,深
280,000753,漳州发展,福建,汽车服务,福建漳州发展股份有限公司,"Fujian Zhangzhou Development Co.,Ltd",主板,19970626,sz.000753,深
281,000755,山西路桥,山西,路桥,山西路桥股份有限公司,"Shanxi Road & Bridge Co.,Ltd",主板,19970627,sz.000755,深
282,000756,新华制药,山东,化学制药,山东新华制药股份有限公司,Shandong Xinhua Pharmaceutical Company Limited,主板,19970806,sz.000756,深
283,000757,浩物股份,四川,汽车配件,四川浩物机电股份有限公司,"Sichuan Haowu Electromechanical Co.,Ltd.",主板,19970627,sz.000757,深
284,000758,中色股份,北京,铅锌,中国有色金属建设股份有限公司,"China Nonferrous Metal Industry's Foreign Engineering and Construction Co.,Ltd.",主板,19970416,sz.000758,深
285,000759,中百集团,湖北,超市连锁,中百控股集团股份有限公司,"Zhongbai Holdings Group Co.,Ltd.",主板,19970519,sz.000759,深
286,000761,本钢板材,辽宁,普钢,本钢板材股份有限公司,"Bengang Steel Plates Co.,Ltd",主板,19980115,sz.000761,深
287,000762,西藏矿业,西藏,小金属,西藏矿业发展股份有限公司,"Tibet Mineral Development Co.,Ltd",主板,19970708,sz.000762,深
288,000766,通化金马,吉林,化学制药,通化金马药业集团股份有限公司,"Tonghua Golden-Horse Pharmaceutical Industry Co.,Ltd",主板,19970430,sz.000766,深
289,000767,晋控电力,山西,火力发电,晋能控股山西电力股份有限公司,"Jinneng Holding Shanxi Electric Power Co., LTD.",主板,19970609,sz.000767,深
290,000768,中航西飞,陕西,航空,中航西安飞机工业集团股份有限公司,AVIC XI’ AN AIRCRAFT INDUSTRY GROUP COMPANY LTD.,主板,19970626,sz.000768,深
291,000776,广发证券,广东,证券,广发证券股份有限公司,"GF Securities Co.,Ltd.",主板,19970611,sz.000776,深
292,000777,中核科技,江苏,机械基件,中核苏阀科技实业股份有限公司,"SUFA Technology Industry Co., Ltd. CNNC",主板,19970710,sz.000777,深
293,000778,新兴铸管,河北,钢加工,新兴铸管股份有限公司,"Xinxing Ductile Iron Pipes Co.,Ltd.",主板,19970606,sz.000778,深
294,000779,甘咨询,甘肃,建筑工程,甘肃工程咨询集团股份有限公司,"Gansu Engineering Consulting Group Co., Ltd.",主板,19970528,sz.000779,深
295,000780,ST平能,内蒙,煤炭开采,内蒙古平庄能源股份有限公司,"Inner Mongolia Pingzhuang Energy Resources Co.,Ltd",主板,19970606,sz.000780,深
296,000782,美达股份,广东,化纤,广东新会美达锦纶股份有限公司,"Guangdong Xinhui Meida Nylon Co.,Ltd.",主板,19970619,sz.000782,深
297,000783,长江证券,湖北,证券,长江证券股份有限公司,Changjiang Securities Company Limited,主板,19970731,sz.000783,深
298,000785,居然之家,湖北,百货,居然之家新零售集团股份有限公司,Easyhome New Retail Group Corporation Limited,主板,19970711,sz.000785,深
299,000786,北新建材,北京,其他建材,北新集团建材股份有限公司,Beijing New Building Materials Public Limited Company,主板,19970606,sz.000786,深
300,000788,北大医药,重庆,化学制药,北大医药股份有限公司,"PKU HealthCare Corp., Ltd.",主板,19970616,sz.000788,深
301,000789,万年青,江西,水泥,江西万年青水泥股份有限公司,"Jiangxi Wannianqing Cement Co.,Ltd.",主板,19970923,sz.000789,深
302,000790,华神科技,四川,中成药,成都华神科技集团股份有限公司,"Chengdu huasun technology group Inc., LTD.",主板,19980327,sz.000790,深
303,000791,甘肃电投,甘肃,水力发电,甘肃电投能源发展股份有限公司,"GEPIC Energy Development Co., Ltd.",主板,19971014,sz.000791,深
304,000793,华闻集团,海南,出版业,华闻传媒投资集团股份有限公司,Huawen Media Group,主板,19970729,sz.000793,深
305,000795,英洛华,山西,矿物制品,英洛华科技股份有限公司,"Innuovo Technology Co. ,Ltd.",主板,19970808,sz.000795,深
306,000796,凯撒旅业,海南,旅游服务,凯撒同盛发展股份有限公司,"Caissa Tosun Development CO.,LTD.",主板,19970703,sz.000796,深
